RUNID 	DATESTART	see_oh1 [e/pxl]	occ_oh1 [e/pxl]	see_oh2 [e/pxl]	occ_oh2 [e/pxl]	see_oh3 [e/pxl]	occ_oh3 [e/pxl]	see_oh4 [e/pxl]	occ_oh4 [e/pxl]	lamb_1_ovx [e/pxl]	err_lamb_1_ovx [e/pxl] 	lamb_2_ovx [e/pxl]	err_lamb_2_ovx [e/pxl] 	RN_1_ovx [e]	err_RN_1_ovx [e]	RN_2_ovx [e] 	err_RN_2_ovx [e] 	lamb_1_ovy [e/pxl]	err_lamb_1_ovy [e/pxl] 	lamb_2_ovy [e/pxl]	err_lamb_2_ovy [e/pxl] image_duration [day] exposure_active_area [day] exposure OVX [day] exposure OVY [day] 
255     	2025-02-25T05:14:15	0.00339366	0.00929706	0.00659388	0.0201151	0.00987146	0.0291788	0.0132536	0.0383837	0.00589797	0.0011007	0.00713916	0.000807351	0.225323	0.00200406	0.216082	0.00133567	0.176828	0.00520087	0.184874	0.00370319	0.0373148	0.0173684	6.50889e-05	0.0173999
257     	2025-02-25T06:18:06	0.00345777	0.00910274	0.0066408	0.0196472	0.00982869	0.0288837	0.0131271	0.0381369	0.00592108	0.00107258	0.00809282	0.000851774	0.228313	0.00203355	0.218707	0.00140245	0.172265	0.00520331	0.180299	0.00368354	0.0373148	0.0173684	6.50889e-05	0.0173999
259     	2025-02-25T07:21:57	0.0034231	0.00949727	0.00660085	0.020377	0.00979021	0.0294574	0.0131448	0.0390392	0.00561529	0.00103995	0.00654875	0.000766152	0.228907	0.00216361	0.2209	0.0014228	0.176533	0.00520269	0.178659	0.00361916	0.0373032	0.017363	6.50687e-05	0.0173945
261     	2025-02-25T08:25:47	0.00347675	0.00898629	0.00667504	0.0197664	0.00985802	0.0283675	0.0131461	0.0375046	0.00782635	0.00122106	0.00856004	0.00086737	0.230304	0.00214846	0.219491	0.00139077	0.170161	0.00510755	0.176966	0.00360489	0.0373148	0.0173684	6.50889e-05	0.0173999
263     	2025-02-25T09:29:38	0.00345385	0.00883384	0.00664397	0.0197962	0.00986596	0.028943	0.0132096	0.0377795	0.00619779	0.0010771	0.00600646	0.000738177	0.227251	0.00200717	0.220214	0.00139085	0.169197	0.00506195	0.177185	0.00359387	0.0373148	0.0173684	6.50889e-05	0.0173999
265     	2025-02-25T10:33:29	0.00351469	0.00886656	0.00666299	0.0194729	0.00984091	0.0285837	0.0132847	0.0375626	0.00534721	0.00102824	0.00710695	0.00082325	0.22842	0.00212666	0.221356	0.00140779	0.170154	0.00506709	0.177311	0.0036104	0.0373032	0.017363	6.50687e-05	0.0173945
267     	2025-02-25T11:37:19	0.0034774	0.00906218	0.0066763	0.0196846	0.00981525	0.0290089	0.0131833	0.0377202	0.00642815	0.00116835	0.00849509	0.000887363	0.230202	0.0021109	0.221836	0.0014053	0.166724	0.00496061	0.180471	0.00365361	0.0373148	0.0173684	6.50889e-05	0.0173999
269     	2025-02-25T12:41:10	0.00342833	0.00935202	0.00659008	0.0206528	0.00986474	0.0291641	0.0131784	0.038911	0.00696954	0.00123647	0.00588497	0.000762701	0.229796	0.00208101	0.221704	0.00144431	0.171957	0.00509855	0.177133	0.00361746	0.0373148	0.0173684	6.50889e-05	0.0173999
271     	2025-02-25T13:45:00	0.00340936	0.00882468	0.00657613	0.0194741	0.00970162	0.0283345	0.0130697	0.0368148	0.00443752	0.00094175	0.00560168	0.000717678	0.233426	0.00206368	0.224212	0.00141493	0.165916	0.00506906	0.178074	0.00367219	0.0373148	0.0173684	6.50889e-05	0.0173999
273     	2025-02-25T14:48:51	0.00327785	0.00923949	0.00633583	0.0203332	0.00947619	0.0291721	0.0128711	0.0380391	0.00560377	0.00103429	0.00573028	0.000722601	0.22852	0.00199805	0.219833	0.00132951	0.164132	0.00497776	0.182689	0.00368935	0.0373148	0.0173684	6.50889e-05	0.0173999
275     	2025-02-25T15:52:42	0.00342244	0.0090033	0.00658057	0.0198381	0.00980242	0.0286002	0.0131228	0.0374783	0.00514444	0.00102005	0.00677259	0.000788067	0.224994	0.00193718	0.218994	0.00138914	0.160916	0.00488108	0.174106	0.00356224	0.0373148	0.0173684	6.50889e-05	0.0173999
